file_name,genre_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
jazz.00067.wav,jazz,0.055,0.025,1353.684,444.156,2829.709,1119.985,-177.289,144.356,-17.28,55.699,-21.246,0.36,-1.588,-10.414,-5.186,-0.506,-8.734,3.863,-7.962,-3.013,-2.739,-2.603,-2.223,-1.952,-0.025,0.767,36.342,26.669,22.281,19.66,12.263,12.862,10.867,9.128,8.75,8.474,7.829,8.654,8.301,7.766,7.506,7.188,7.817,10.487,12.384,13.15
jazz.00061.wav,jazz,0.094,0.034,2454.905,467.441,5469.103,1144.146,-23.784,82.978,2.333,29.474,6.618,6.471,-0.713,6.219,-3.374,5.667,-0.356,3.199,-0.22,0.378,-1.57,1.473,-5.363,-0.07,-1.157,-0.043,37.462,16.764,15.321,9.756,7.132,7.29,6.883,6.831,6.686,6.612,6.127,6.332,7.066,7.171,6.488,6.136,6.524,6.009,6.641,7.45
jazz.00058.wav,jazz,0.1,0.056,1545.495,534.416,2721.419,893.673,-190.616,144.054,-28.411,33.817,-1.297,-2.295,-5.645,-3.643,-10.534,-2.848,-7.708,-8.582,-5.298,-4.029,-4.783,-5.749,-3.872,-3.65,-7.236,-7.697,55.551,30.838,23.745,14.651,8.738,7.332,7.198,6.254,7.127,6.672,8.906,6.822,7.521,7.608,7.234,7.526,8.066,7.823,10.227,10.063
jazz.00064.wav,jazz,0.056,0.015,1574.646,269.563,3338.796,830.873,-69.568,126.006,-5.152,30.784,8.315,5.09,-3.912,5.38,-10.786,9.033,-8.264,4.795,-5.127,2.21,-4.782,0.622,0.03,1.236,4.037,5.091,39.318,17.591,18.264,7.922,6.608,5.784,5.643,5.705,5.397,5.145,5.671,5.735,6.083,5.997,5.594,4.868,5.081,5.998,5.854,5.688
jazz.00068.wav,jazz,0.061,0.029,1381.974,432.595,2830.467,1045.627,-204.456,138.617,-10.798,46.562,-22.315,9.679,-11.098,-17.796,-7.583,-1.612,-7.66,-1.023,-9.982,-6.661,-3.858,-5.075,-2.035,-0.256,-3.177,-2.44,70.141,26.314,21.05,11.105,12.071,9.491,8.324,10.243,7.774,6.405,5.903,5.546,6.686,6.944,6.762,7.327,8.608,7.877,10.101,10.058
jazz.00066.wav,jazz,0.088,0.031,1579.49,345.079,2967.528,753.981,-118.421,122.3,-12.955,26.844,4.373,6.901,-6.819,-0.391,-8.271,-5.011,-4.351,0.321,-4.543,2.838,-5.169,5.335,-1.236,3.58,-0.513,0.327,39.631,26.967,14.731,7.852,8.878,8.603,6.603,7.407,8.665,9.527,10.076,11.48,10.49,9.571,11.838,14.247,11.384,12.099,11.634,12.513
jazz.00069.wav,jazz,0.088,0.029,2011.468,428.637,3914.222,1126.994,-159.164,91.989,-16.74,27.382,6.129,3.251,7.156,4.034,3.607,3.558,-0.565,-3.718,-4.729,-2.604,-3.299,-3.537,-0.884,-2.308,-0.949,-5.453,55.779,22.942,23.143,14.933,8.909,9.967,9.405,9.822,14.253,9.782,8.622,9.748,9.417,9.312,8.391,6.72,8.264,11.353,12.089,11.191
jazz.00063.wav,jazz,0.099,0.031,2481.389,381.701,5553.607,935.623,-50.567,85.053,3.554,22.808,-1.585,6.117,2.355,3.648,-1.873,4.32,1.041,0.8,-0.781,0.363,-3.396,1.411,0.413,3.644,-1.35,1.226,32.488,14.906,15.543,7.957,7.571,5.754,5.388,5.502,5.667,6.015,6.103,6.849,5.79,5.412,5.897,6.729,6.908,7.469,6.826,6.594
jazz.00062.wav,jazz,0.068,0.024,1725.417,331.597,3504.433,861.999,-168.123,108.287,-14.165,30.451,3.878,4.672,3.19,1.919,-1.142,0.234,-5.254,-2.557,-7.23,2.785,-7.118,-4.677,-4.041,-1.619,-2.02,-5.044,54.126,18.773,23.806,14.774,8.482,7.64,6.671,7.007,6.774,5.952,6.2,6.141,6.141,8.817,6.816,6.028,7.394,7.099,6.781,7.041
jazz.00065.wav,jazz,0.076,0.034,1337.475,378.786,2754.218,837.931,-235.768,144.793,-22.587,62.569,-9.312,2.041,-0.334,1.995,5.528,0.306,9.457,2.9,2.564,8.441,-2.321,2.568,-0.058,-1.627,3.261,-1.309,72.777,17.08,22.249,13.142,17.165,12.09,13.957,12.885,8.778,10.481,11.725,12.349,9.703,8.614,10.748,9.739,9.716,9.666,8.703,9.552
jazz.00074.wav,jazz,0.096,0.043,2415.034,714.586,5135.902,1701.562,-149.182,79.082,2.029,27.62,0.315,1.73,-3.607,-0.153,-5.031,1.245,1.15,-0.612,1.823,-2.055,-6.008,-4.929,-3.959,-3.56,-0.856,-2.185,63.844,27.446,28.607,11.227,10.449,8.576,9.186,6.808,6.536,6.261,6.338,5.966,6.955,5.742,5.994,7.142,8.277,7.995,9.152,9.504
jazz.00079.wav,jazz,0.108,0.037,2634.043,600.757,5561.653,1287.279,-163.53,65.972,5.348,41.906,7.032,5.5,8.925,2.679,-0.176,5.17,10.49,3.34,3.841,2.545,5.698,-1.081,-1.76,-5.187,-5.655,-9.772,30.888,22.41,13.439,10.868,8.455,7.657,8.048,7.027,8.006,6.57,8.575,9.304,9.757,8.562,9.084,9.788,9.923,7.817,8.282,9.684
jazz.00072.wav,jazz,0.059,0.02,1336.154,282.679,2751.82,697.597,-202.788,145.77,-23.584,47.853,-14.37,1.657,-7.068,-11.121,-4.602,-3.605,-3.799,2.041,0.85,-2.026,-1.041,-1.452,0.786,-0.404,-2.341,-2.012,64.448,16.797,21.611,10.268,11.137,12.579,9.056,7.673,8.763,8.51,7.506,7.394,10.272,9.578,10.598,10.72,8.076,8.087,8.649,8.414
jazz.00075.wav,jazz,0.126,0.044,2902.086,579.368,6196.625,1440.864,-78.167,63.24,-1.675,21.019,4.455,-3.601,-1.558,-3.073,-6.074,-1.953,1.784,-1.206,0.951,-2.564,-7.777,-5.946,-3.022,-2.463,-1.034,-5.115,40.52,16.932,20.262,8.463,8.767,7.245,6.647,7.54,6.133,5.91,5.905,6.595,5.511,4.918,5.677,7.46,7.632,6.599,8.782,9.672
jazz.00071.wav,jazz,0.043,0.015,970.883,242.695,1794.284,632.666,-228.418,170.472,-16.105,43.984,1.1,4.012,1.095,-7.203,-12.535,-4.426,-6.071,-1.328,-3.148,-6.473,-3.304,2.15,-2.303,-7.365,-5.207,-2.868,55.204,20.9,21.312,10.491,7.428,6.872,7.874,5.511,6.874,6.35,6.402,5.876,5.768,6.018,5.956,7.938,6.487,7.486,6.671,6.98
jazz.00080.wav,jazz,0.14,0.036,3029.382,464.596,6201.979,1023.076,-117.237,56.984,-2.1,35.613,4.705,3.896,11.594,6.077,0.579,2.274,2.704,-1.85,1.678,0.394,2.059,-1.19,-1.065,-6.279,-5.385,-4.866,40.246,16.724,10.259,8.851,8.911,6.019,6.71,6.02,5.951,6.158,6.623,6.414,7.509,8.665,7.954,6.724,8.958,8.749,8.06,9.071
jazz.00077.wav,jazz,0.131,0.038,2777.859,515.659,5813.732,1228.329,-77.017,64.533,-2.856,28.521,4.688,-2.804,-5.939,1.91,-5.197,-2.318,-2.94,-6.155,-0.76,-4.477,-4.152,2.133,0.849,-2.659,-3.328,-8.307,39.854,21.807,17.537,9.43,8.663,6.692,7.789,5.655,6.583,6.008,8.375,7.276,5.842,7.396,7.046,9.947,9.008,8.371,7.786,8.515
jazz.00083.wav,jazz,0.15,0.061,3392.947,754.43,7233.075,1244.92,-125.947,56.632,23.471,23.711,-0.297,7.156,0.182,-0.84,-4.154,-1.89,2.525,0.521,0.922,0.044,2.922,0.134,1.324,0.372,-6.132,-4.946,44.391,22.023,21.335,9.713,8.04,7.811,7.928,6.861,6.798,6.57,7.194,5.944,6.18,6.162,6.948,6.566,6.268,6.26,6.312,6.331
jazz.00082.wav,jazz,0.207,0.106,3905.044,1103.726,8036.839,1594.898,-158.332,49.621,21.61,16.523,11.429,6.257,5.638,-0.187,-0.238,-1.988,2.033,2.692,-1.458,-1.8,-1.823,-3.307,-1.523,-1.189,-2.978,-1.866,66.208,25.731,18.376,9.765,8.537,7.082,7.065,5.758,5.148,5.516,5.886,5.667,5.38,6.032,5.856,5.387,5.808,6.153,5.816,5.066
jazz.00078.wav,jazz,0.096,0.038,2503.275,577.897,5155.662,1517.791,-141.467,70.879,-0.53,33.574,1.431,-9.162,0.794,0.566,-9.173,-2.565,4.063,-2.232,-0.688,-0.829,-6.478,-5.984,-4.227,-3.227,-4.075,-6.57,59.871,24.365,25.155,12.621,11.221,11.694,7.985,9.201,10.023,8.145,6.367,7.906,6.378,6.934,6.689,8.466,9.088,8.223,8.336,10.045
jazz.00076.wav,jazz,0.069,0.028,1733.472,383.805,3379.589,1116.821,-154.324,110.696,-22.307,21.169,4.264,4.752,-4.1,-1.006,-6.406,-9.242,-3.632,-5.505,0.547,-0.5,-4.802,-11.205,-3.927,-1.458,-4.403,-10.597,57.902,22.586,27.363,13.23,10.495,9.161,8.525,7.188,9.478,6.719,5.992,5.86,6.516,6.04,5.445,6.525,5.485,6.859,6.669,6.847
jazz.00073.wav,jazz,0.13,0.043,2967.777,600.244,6414.555,1430.559,-84.022,63.096,5.614,24.928,6.19,-2.912,-0.366,-1.076,-4.245,-2.32,1.578,1.94,1.541,-4.475,-5.312,-3.002,-2.896,-3.326,0.318,-3.971,43.975,17.24,21.502,9.896,8.282,8.558,7.537,7.147,7.212,6.036,5.96,5.921,6.53,5.263,5.755,7.199,6.908,6.92,7.198,7.789
jazz.00081.wav,jazz,0.1,0.062,3026.607,1016.662,7277.082,1694.461,-228.334,67.551,37.063,21.315,17.055,10.134,10.784,8.017,2.041,0.279,2.485,3.845,1.586,2.845,0.056,-0.207,2.298,3.291,4.058,-0.185,53.66,24.094,17.795,10.915,7.72,6.594,6.706,6.612,6.448,7.112,7.441,6.325,7.325,8.139,7.345,6.295,7.583,7.927,7.069,6.787
jazz.00092.wav,jazz,0.075,0.079,2215.196,1076.597,5026.596,2329.062,-294.042,84.625,39.087,28.62,14.119,1.019,7.342,5.205,-3.739,-5.043,2.219,-0.574,4.21,0.114,0.847,-2.128,-4.501,-1.088,7.246,-0.265,50.599,38.998,11.494,11.171,10.935,11.745,7.56,8.737,10.396,7.645,6.735,9.997,9.252,7.479,9.489,8.28,8.291,8.532,9.089,9.385
jazz.00087.wav,jazz,0.043,0.029,1846.467,855.776,4330.014,2649.372,-340.981,89.777,44.569,28.886,16.333,10.616,6.996,0.844,6.094,7.135,5.44,2.739,9.365,5.583,3.781,3.157,0.285,-1.378,-1.593,-1.997,85.259,34.347,20.009,16.396,13.86,13.188,9.727,11.265,9.977,9.472,8.7,8.824,7.164,4.809,4.423,4.233,4.429,4.487,4.027,4.297
jazz.00095.wav,jazz,0.063,0.029,1854.557,463.168,4282.076,1328.089,-219.77,100.837,-1.421,41.266,-0.94,23.372,-11.503,20.008,-15.971,13.944,-7.979,5.733,-6.875,6.2,-5.808,0.958,-5.154,3.058,2.093,0.952,40.381,20.494,21.221,10.07,8.801,8.844,7.763,7.337,6.054,7.78,6.633,6.887,5.89,7.853,8.553,9.597,8.712,9.439,9.58,9.857
jazz.00096.wav,jazz,0.078,0.046,1873.833,717.498,4008.631,1633.367,-277.261,95.776,-2.937,43.908,1.937,22.26,-6.126,22.453,-12.845,10.759,-7.538,3.588,-5.072,6.758,3.641,6.717,1.779,-2.124,-5.37,-5.33,65.83,30.136,22.697,14.904,12.654,8.929,10.803,8.11,9.748,8.19,9.879,8.214,6.717,7.602,9.784,12.918,10.072,6.922,11.914,11.371
jazz.00091.wav,jazz,0.151,0.13,2959.143,1380.327,6065.527,2127.329,-299.333,60.761,32.09,25.693,7.443,-1.297,1.859,5.258,-5.539,-3.094,3.65,-2.304,0.898,3.333,7.252,5.924,-8.257,-0.468,1.989,-6.996,59.752,49.885,13.168,12.214,9.801,8.831,8.244,10.655,11.488,13.059,9.368,9.533,10.517,10.455,10.451,9.509,12.145,10.38,9.877,14.625
jazz.00088.wav,jazz,0.069,0.032,2427.985,665.114,5925.811,1940.173,-192.507,80.971,25.695,18.54,14.171,1.257,4.087,-1.415,2.667,5.245,3.724,0.29,7.333,0.88,-1.218,-1.338,1.158,2.675,3.223,-3.01,55.168,21.217,21.458,10.677,8.924,9.04,6.628,8.334,9.134,8.522,9.092,11.763,12.017,11.056,9.289,9.481,7.626,8.395,11.413,11.702
jazz.00094.wav,jazz,0.042,0.02,1077.232,481.216,2111.561,1406.358,-366.386,131.695,16.516,36.309,5.078,14.666,-6.155,4.708,-9.59,-1.312,-2.687,1.572,-2.27,-0.18,-3.251,-4.688,-3.567,-3.958,-1.822,-0.925,60.47,27.052,21.952,11.094,11.83,11.111,10.414,9.703,9.339,8.458,9.002,9.787,9.084,10.582,11.364,9.865,11.481,11.04,10.15,11.951
jazz.00085.wav,jazz,0.148,0.048,2860.572,564.86,5605.169,1138.16,-131.874,61.609,-12.673,35.082,-2.137,-0.955,-4.84,-4.107,-3.272,2.509,6.402,3.412,-2.902,3.227,-1.339,0.877,3.681,0.649,-0.358,6.315,45.454,22.686,15.339,11.896,9.13,9.266,8.943,8.747,7.465,7.588,7.001,7.673,7.636,7.823,5.853,5.978,6.504,6.476,7.843,10.03
jazz.00089.wav,jazz,0.063,0.058,1787.421,681.843,3904.471,1730.619,-322.431,90.684,27.028,37.849,19.693,4.613,3.072,7.978,1.933,2.093,0.445,4.885,13.051,0.402,-0.723,4.721,1.245,-3.748,1.694,0.393,50.02,24.813,16.634,12.686,7.925,8.663,8.197,7.97,8.714,7.686,8.991,7.163,9.358,11.917,10.275,9.393,8.481,9.104,9.032,9.051
jazz.00093.wav,jazz,0.082,0.027,2152.894,488.911,5015.996,1634.494,-215.344,100.933,17.105,12.982,16.058,4.763,4.568,-3.136,-4.154,-2.3,-4.924,-3.344,-1.423,-5.026,-0.673,1.346,2,-0.248,0.964,-2.137,38.9,17.216,16.669,10.896,9.735,9.325,7.159,6.535,6.269,6.442,7.269,7.108,6.133,6.584,7.376,8.342,10.118,10.701,9.36,8.353
jazz.00086.wav,jazz,0.262,0.088,4135.665,735.523,8257.126,1094.134,-156.618,22.765,10.473,24.151,10.135,2.967,2.489,0.485,2.693,1.234,3.327,-7.81,1.105,1.88,2.326,0.715,2.983,1.015,7.608,-2.061,45.755,27.977,15.445,10.772,10.09,8.65,8.8,7.98,8.32,9.254,9.825,8.272,9.349,9.808,9.116,8.395,9.338,10.401,10.727,8.34
jazz.00084.wav,jazz,0.118,0.055,2875.082,579.743,6139.161,1158.154,-178.011,61.931,1.484,36.044,7.583,5.156,-0.908,2.952,1.449,2.14,5.175,2.028,0.52,6.532,2.607,4.856,7.936,4.534,-1.599,3.734,50.042,19.264,17.901,10.393,9.562,7.595,7.075,7.269,6.064,6.984,5.124,5.748,5.979,6.291,5.624,6.91,7.054,7.069,7.886,8.493
jazz.00090.wav,jazz,0.054,0.015,1875.01,535.264,4292.06,1573.553,-217.629,105.632,19.316,28.354,8.659,0.147,6.38,-2.528,-12.983,-11.145,-6.16,-7.746,0.414,-1.262,1.706,-2.307,-3.808,-3.677,0.58,0.577,41.265,21.692,11.554,8.386,6.93,6.828,5.525,6.048,8.383,6.245,5.548,5.831,4.898,6.243,7.316,10.126,8.578,6.644,5.853,7.32
jazz.00098.wav,jazz,0.058,0.035,1885.601,547.638,4357.068,1301.775,-222.982,102.862,-1.652,45.217,-6.747,25.353,-14.375,24.238,-10.418,11.157,-9.138,6.636,-7.828,9.369,-3.431,2.678,-6.207,0.873,-3.393,-0.377,46.644,21.461,18.79,10.208,9.122,7.453,7.185,6.134,6.67,7.44,6.303,6.382,6.098,5.589,6.081,6.005,5.792,6.385,7.568,7.911
jazz.00097.wav,jazz,0.04,0.022,1176.181,495.914,2343.555,1527.159,-413.62,118.266,31.123,40.145,13.123,13.937,-3.705,4.749,-9.876,-3.073,-6.277,-3.623,-5.281,1.119,2.829,6.598,7.966,5.074,1.617,-4.366,45.983,23.106,28.406,13.007,12.162,10.444,8.444,8.095,6.742,8.172,8.004,8.25,9.288,8.845,10.307,13.067,13.08,11.665,10.509,10.183
jazz.00099.wav,jazz,0.046,0.023,1492.235,518.636,3375.925,1511.75,-315.026,112.736,9.767,38.975,3.933,20.027,-7.212,15.292,-13.686,10.156,-4.88,4.705,-2.706,3.831,0.848,3.361,-2.101,-1.239,1.791,-2.23,44.145,23.009,16.818,9.702,9.186,8.94,7.954,7.642,6.807,7.544,7.697,9.171,8.147,9.517,10.894,8.646,9.418,9.603,8.867,9.379
disco.00002.wav,disco,0.153,0.067,3592.101,705.57,8074.801,914.418,-53.139,57.174,21.163,11.305,18.123,1.667,0.351,2.331,-5.102,2.749,3.152,-5.514,-3.158,-0.519,-2.643,-1.987,-1.233,-3.363,-3.735,-1.45,36.878,16.291,15.472,16.221,11.147,9.779,8.915,7.121,9.249,7.28,7.624,7.183,7.02,5.719,6.072,5.02,5.196,5.986,7.82,7.199
disco.00004.wav,disco,0.169,0.072,3328.485,800.447,7195.804,1391.369,-83.524,64.489,5.647,2.704,0.788,6.167,1.888,1.978,-1.811,1.859,2.458,-0.224,2.957,-3.382,-0.868,0.047,-1.565,0.562,0.3,-2.782,46.299,20.142,19.583,13.821,12.936,9.618,8.693,8.079,8.846,8.324,8.234,6.694,6.771,6.507,6.704,6.566,7.511,6.954,7.605,6.911
disco.00000.wav,disco,0.097,0.084,2297.869,948.071,4888.775,1971.733,-111.097,94.028,12.417,16.643,8.124,15.666,-1.412,7.023,0.973,-1.494,-3.086,-5.098,-3.713,0.227,-2.104,-1.816,-5.322,1.239,-5.597,-3.593,66.338,37.84,23.76,14.18,12.496,12.025,10.633,9.049,7.604,7.453,8.82,8.451,7.271,7.632,7.259,6.289,5.686,6.464,6.458,5.556
disco.00003.wav,disco,0.15,0.069,3045.77,885.795,6206.323,1403.04,-44.427,52.309,3.242,43.953,12.588,24.51,4.918,15.308,2.044,10.394,-1.465,8.832,0.411,4.666,-1.833,2.985,-2.036,-3.349,-4.156,-0.358,56.195,26.776,25.483,13.814,11.267,11.905,7.45,6.99,6.123,7.358,6.421,5.759,6.036,6.037,5.817,5.945,5.676,6.615,6.876,7.316
disco.00001.wav,disco,0.189,0.066,3292.626,743.294,6522.402,1437.917,-28.997,51.86,-7.568,21.509,8.142,18.113,6.885,6.563,0.709,11.164,-1.81,1.639,-2.589,-1.373,-3.614,0.216,-0.391,2.636,-3.363,-0.089,33.824,22.904,19.464,13.466,8.923,9.679,8.737,7.318,6.914,7.788,6.469,6.762,6.529,6.551,6.642,7.826,9.663,9.18,8.28,9.069
disco.00017.wav,disco,0.121,0.065,2564.319,941.632,5388.255,1956.845,-98.162,92.4,2.657,19.369,3.577,-1.749,-1.704,-3.181,-9.104,-4.084,-5.186,-5.482,-4.235,-3.768,-1.71,-5.583,-4.691,-2.715,-1.851,-3.103,58.651,29.334,20.76,16.839,13.791,11.847,8.583,8.629,8.812,7.345,8.068,7.249,6.828,5.923,5.849,6.578,5.474,6.239,7.7,5.479
disco.00009.wav,disco,0.171,0.069,3016.962,752.814,5955.021,1401.048,-68.896,63.115,-15.856,28.005,8.178,7.328,-4.929,9.492,-0.973,-1.597,-6.184,-3.938,-1.168,-6.54,-6.169,-5.038,-4.401,-5.38,-1.668,-0.896,64.349,24.932,23.181,12.481,12.326,8.573,7.949,6.347,7.107,7.548,7.433,7.065,6.854,6.292,6.589,5.492,6.519,6.358,6.555,6.846
disco.00015.wav,disco,0.09,0.039,2362.2,831.7,5439.016,2270.142,-46.747,103.705,22.142,9.227,2.244,-4.805,4.799,0.956,-9.411,-1.07,-0.872,-5.276,-1.757,-3.655,-4.321,-0.086,-2.499,0.537,2.519,-3.544,50.213,29.799,19.992,13.596,12.062,10.682,11.907,7.515,7.655,9.351,7.736,7.066,7.731,6.678,6.284,5.987,6.604,5.72,6.131,6.847
disco.00018.wav,disco,0.144,0.052,3042.885,674.323,6836.725,1260.547,-73.081,71.744,12.051,1.426,4.533,10.859,3.871,0.937,-5.981,9.044,-2.372,3.555,-0.144,3.139,-0.052,0.395,1.102,1.52,2.294,1.927,61.548,22.716,23.584,21.152,15.27,14.232,13.142,10.774,11.653,9.493,9.592,8.4,8.929,8.484,8.405,9.113,8.335,8.878,9.575,9.92
disco.00010.wav,disco,0.15,0.06,2877.325,581.126,5865,1060.722,-6.742,61.127,-16.679,27.44,7.732,16.012,4.646,11.45,0.35,9.845,3.193,5.034,-1.856,1.483,0.943,-0.438,-0.729,4.444,-1.847,-0.608,34.192,19.551,17.198,11.314,12.36,9.793,10.231,8.428,7.864,7.605,7.017,8.088,7.136,6.59,7.732,7.743,8.524,8.041,7.759,8.333
disco.00019.wav,disco,0.104,0.053,2117.53,961.086,4198.5,2173.882,-95.015,109.34,-30.174,16.372,20.042,11.962,3.495,6.18,5.211,8.621,0.328,0.378,0.533,-1.802,0.978,-0.057,-3.668,-2.142,-3.652,-4.404,92.601,40.449,29.293,15.945,17.423,8.247,10.455,6.831,5.792,6.064,5.823,6.052,6.054,5.759,5.409,5.635,5.887,5.482,5.855,5.738
disco.00016.wav,disco,0.114,0.047,2520.401,721.776,5334.781,1560.93,-35.823,83.806,-2.902,32.212,9.143,4.184,0.139,11.092,-2.897,7.998,0.632,3.67,3.778,4.057,-3.284,0.102,-3.842,-0.498,-3.417,-0.766,43.369,27.242,17.803,12.91,8.805,9.895,9.402,7.772,7.724,7.067,8.162,6.714,7.837,6.455,7.231,8.297,7.489,7.551,7.544,8.004
disco.00011.wav,disco,0.131,0.074,3132.819,792.37,6864.012,1201.367,-41.29,62.79,7.326,12.125,6.366,9.257,3.065,13.852,0.157,8.069,-2.692,-7.22,-3.24,-1.924,0.517,-3.185,-5.542,-9.158,-10.668,-5.978,38.872,22.766,18.872,13.189,10.336,11.63,11.116,8.674,8.461,7.802,8.393,7.814,6.58,6.896,6.47,6.702,6.967,6.079,6.918,7.474
disco.00012.wav,disco,0.131,0.062,2737.426,698.727,5710.112,1369.337,-57.934,68.419,-15.23,23.414,14.886,13.218,2.185,12.8,0.054,12.77,0.014,3.386,0.847,1.05,0.556,2.985,2.899,4.018,0.52,1.948,48.65,25.928,19.454,15.252,11.568,12.3,9.442,8.734,9.767,8.049,8.497,7.515,7.355,7.224,6.591,8.898,8.837,9.408,7.818,8.152
disco.00007.wav,disco,0.14,0.053,3098.982,738.242,6098.077,1306.841,-53.398,56.168,-6.338,31.604,4.651,16.342,4.108,1.879,-0.383,2.502,-0.543,0.962,0.49,-0.173,-1.813,-2.525,0.823,-0.336,0.562,2.768,41.995,27.932,18.073,17.834,11.47,10.28,9.3,9.421,7.612,6.984,7.67,7.021,6.444,6.476,6.578,6.96,7.498,7.059,7.904,8.019
disco.00013.wav,disco,0.16,0.07,3391.383,769.148,7203.939,1162.631,-40.046,56.216,23.695,31.939,2.453,2.569,-2.485,3.103,1.883,3.349,-0.001,-1.517,-2.454,-5.074,-3.677,-7.851,-3.046,-2.785,-7.495,-3.621,51.272,20.145,17.53,14.48,10.653,10.616,10.956,7.468,9.842,8.088,6.708,7.222,6.436,6.545,5.98,5.93,7.446,6.738,8.361,8.19
disco.00008.wav,disco,0.164,0.056,2801.648,555.655,5445.745,1083.362,-32.537,65.039,-26.763,30.297,5.697,11.664,-2.223,10.425,-2.371,5.37,-3.876,-0.862,-0.21,3.474,-3.05,0.36,-0.935,1.183,0.022,2.928,40.071,20.353,19.565,14.679,12.793,11.148,11.74,8.988,9.787,8.646,9.91,7.65,8.221,7.443,7.769,8.669,8.059,8.133,8.752,9.078
disco.00014.wav,disco,0.156,0.052,3087.387,535.261,6529.786,980.21,-23.899,61.225,-0.958,25.333,0.392,6.034,2.49,6.193,-0.328,9.698,-5.51,1.06,-2.439,-0.567,-1.558,-0.897,-6.734,-3.709,-4.46,-0.771,32.51,19.24,13.17,10.754,8.34,9.084,7.48,6.194,7.727,8.258,6.732,6.236,6.967,6.15,6.235,5.688,5.702,6.178,6.074,6.896
disco.00006.wav,disco,0.164,0.037,2848.348,385.572,5506.763,911.795,-14.544,65.195,-19.888,31.508,-4.814,11.863,9.993,5.96,-3.795,9.389,-4.381,3.344,-4.447,-1.272,-0.837,-2.194,-4.731,-2.611,-7.466,0.231,30.908,17.091,18.383,15.1,11.81,9.171,11.119,8.284,7.87,8.504,7.898,7.907,6.941,5.924,6.457,5.949,6.211,6.745,7.256,6.609
disco.00005.wav,disco,0.145,0.062,2722.744,657.628,5471.917,1294.157,-24.794,73.7,-11.751,28.307,6.29,2.192,8.42,12.201,-4.057,13.506,1.866,-0.927,0.53,2.468,-3.806,-0.909,-0.991,-3.463,-0.959,0.009,39.327,23.992,17.255,14.492,11.138,10.458,10.383,8.62,8.222,7.353,6.347,7.555,6.022,6.725,6.179,6.511,8.19,8.843,8.154,9.515
disco.00025.wav,disco,0.1,0.05,2410.183,770.152,5080.487,1761.388,-124.138,90.155,-11.327,10.934,-1.148,-3.761,-0.859,-3.835,-3.702,-0.259,-5.818,-3.439,-4.631,-4.56,-5.49,-5.19,-4.595,-1.801,-1.322,-1.968,68.389,29.911,16.519,15.645,10.612,13.541,11.008,10.879,10.174,9.262,8.583,8.028,9.555,8.578,7.078,6.075,6.245,6.692,7.322,7.641
disco.00022.wav,disco,0.173,0.091,3708.046,895.313,7808.592,1303.339,-71.928,46.864,21.035,29.96,9.511,2.4,8.245,2.522,-2.148,0.45,-0.229,-1.553,-3.615,-3.817,-5.291,-2.92,-2.89,-1.792,-0.714,-0.986,45.673,21.36,14.985,13.602,11.822,9.682,8.808,8.044,6.373,7.894,7.281,6.991,5.981,6.29,5.617,6.142,7.924,6.787,7.702,7.439
disco.00026.wav,disco,0.132,0.074,3043.481,886.9,6612.492,1552.153,-68.019,66.349,11.857,21.979,9.759,6.691,1.599,3.809,0.95,4.77,-4.21,-0.065,-1.237,0.075,-1.134,-2.065,2.562,1.386,2.18,2.249,51.763,23.349,17.994,18.495,12.885,10.987,11.511,8.263,8.521,8.841,7.859,7.227,7.309,7.36,7.594,7.688,7.956,8.16,9.207,8.936
disco.00020.wav,disco,0.103,0.047,2116.927,717.67,4349.141,1406.302,-104.112,105.872,-14.325,36.707,-10.336,16.794,-6.814,8.132,-4.465,0.976,-10.008,0.382,-1.702,2.97,-0.896,-3.061,-4.454,-6.517,-8.45,-2.776,54.955,37.723,20.948,15.306,14.12,9.351,8.751,8.628,8.164,8.887,8.822,7.991,7.501,7.46,6.945,6.305,7.08,6.945,8.238,7.988
disco.00021.wav,disco,0.124,0.045,3248.613,826.687,7422.285,1659.527,-115.042,70.422,31.227,11.166,13.071,3.885,1.81,4.975,-1.037,3.93,-1.284,-0.688,-1.069,-0.133,-2.155,-2.319,-6.381,-5.305,-4.993,-3.85,50.419,21.954,28.618,15.834,11.216,10.719,7.18,8.81,8.842,7.306,9.06,7.664,6.377,5.862,7.447,6.852,7.733,8.495,6.394,6.788
